Date,FundingRate
22/08/21 8:00,0.00087034
22/08/21 0:00,0.00091572
21/08/21 16:00,0.00092767
21/08/21 8:00,0.00062084
21/08/21 0:00,0.00029753
20/08/21 16:00,0.0001
20/08/21 8:00,0.0001
20/08/21 0:00,0.0001
19/08/21 16:00,0.0001
19/08/21 8:00,0.0001
19/08/21 0:00,0.0001
18/08/21 16:00,0.0001
18/08/21 8:00,0.00011216
18/08/21 0:00,0.00055705
17/08/21 16:00,0.0007769
17/08/21 8:00,0.00075536
17/08/21 0:00,0.00085911
16/08/21 16:00,0.00059055
16/08/21 8:00,0.0002993
16/08/21 0:00,0.00032723
15/08/21 16:00,0.00042845
15/08/21 8:00,0.0004835
15/08/21 0:00,0.00082566
14/08/21 16:00,0.00054688
14/08/21 8:00,0.00024218
14/08/21 0:00,0.00027973
13/08/21 16:00,0.00033656
13/08/21 8:00,0.00037926
13/08/21 0:00,0.0006759
12/08/21 16:00,0.00085048
12/08/21 8:00,0.00053464
12/08/21 0:00,0.00019597
11/08/21 16:00,0.0001
11/08/21 8:00,0.0001097
11/08/21 0:00,0.0001
10/08/21 16:00,0.0001
10/08/21 8:00,0.0001
10/08/21 0:00,0.0001
09/08/21 16:00,0.0001
09/08/21 8:00,0.0001
09/08/21 0:00,0.00018651
08/08/21 16:00,0.0001
08/08/21 8:00,0.0001
08/08/21 0:00,0.0001
07/08/21 16:00,0.0001
07/08/21 8:00,0.0001
07/08/21 0:00,0.0001
06/08/21 16:00,0.0001
06/08/21 8:00,0.0001
06/08/21 0:00,0.0001
05/08/21 16:00,0.0001
05/08/21 8:00,0.0001
05/08/21 0:00,0.0001
04/08/21 16:00,0.0001
04/08/21 8:00,0.0001
04/08/21 0:00,0.0001
03/08/21 16:00,0.0001
03/08/21 8:00,0.0001
03/08/21 0:00,0.0001
02/08/21 16:00,0.0001
02/08/21 8:00,0.0001
02/08/21 0:00,0.0001
01/08/21 16:00,0.0001
01/08/21 8:00,0.0001
01/08/21 0:00,0.0001
31/07/21 16:00,0.0001
31/07/21 8:00,7.17E-05
31/07/21 0:00,-0.00010136
30/07/21 16:00,0.0001
30/07/21 8:00,0.0001
30/07/21 0:00,0.0001
29/07/21 16:00,0.0001
29/07/21 8:00,0.0001
29/07/21 0:00,0.0001
28/07/21 16:00,0.0001
28/07/21 8:00,2.26E-05
28/07/21 0:00,-0.00050658
27/07/21 16:00,-0.00021347
27/07/21 8:00,0.0001
27/07/21 0:00,0.0001
26/07/21 16:00,0.0001
26/07/21 8:00,-0.00022316
26/07/21 0:00,7.38E-05
25/07/21 16:00,-3.40E-07
25/07/21 8:00,-7.20E-05
25/07/21 0:00,0.0001
24/07/21 16:00,2.93E-05
24/07/21 8:00,-6.53E-05
24/07/21 0:00,-0.00043726
23/07/21 16:00,-0.0004859
23/07/21 8:00,-0.00051299
23/07/21 0:00,-0.00027954
22/07/21 16:00,-0.00031966
22/07/21 8:00,-0.00044677
22/07/21 0:00,-0.00096244
21/07/21 16:00,-0.00100774
21/07/21 8:00,-0.00094449
21/07/21 0:00,-0.00125986
20/07/21 16:00,-0.00133653
20/07/21 8:00,-0.00081429
20/07/21 0:00,-0.00105642
19/07/21 16:00,-0.00086104
19/07/21 8:00,-0.00101316
19/07/21 0:00,-0.0009291
18/07/21 16:00,-0.00119054
18/07/21 8:00,-0.00128759
18/07/21 0:00,-0.00150819
17/07/21 16:00,-0.00147277
17/07/21 8:00,-0.00079134
17/07/21 0:00,-0.00120062
16/07/21 16:00,-0.00128628
16/07/21 8:00,-0.00122483
16/07/21 0:00,-0.00056474
15/07/21 16:00,0.0001
15/07/21 8:00,0.0001
15/07/21 0:00,-0.00017577
14/07/21 16:00,0.0001
14/07/21 8:00,0.0001
14/07/21 0:00,-0.00011801
13/07/21 16:00,-0.00048658
13/07/21 8:00,-0.00056999
13/07/21 0:00,-0.00026706
12/07/21 16:00,-0.00043195
12/07/21 8:00,-0.00034862
12/07/21 0:00,-0.0003947
11/07/21 16:00,-0.00047125
11/07/21 8:00,-0.00081695
11/07/21 0:00,-0.0009661
10/07/21 16:00,-0.00053281
10/07/21 8:00,-0.00038173
10/07/21 0:00,-0.00014506
09/07/21 16:00,0.0001
09/07/21 8:00,0.0001
09/07/21 0:00,0.0001
08/07/21 16:00,0.0001
08/07/21 8:00,0.0001
08/07/21 0:00,9.06E-05
07/07/21 16:00,4.44E-05
07/07/21 8:00,-2.34E-05
07/07/21 0:00,0.0001
06/07/21 16:00,0.0001
06/07/21 8:00,0.0001
06/07/21 0:00,8.84E-05
05/07/21 16:00,0.0001
05/07/21 8:00,-3.21E-06
05/07/21 0:00,0.0001
04/07/21 16:00,0.0001
04/07/21 8:00,0.0001
04/07/21 0:00,-0.00016427
03/07/21 16:00,-0.00053395
03/07/21 8:00,-0.00083153
03/07/21 0:00,-0.00080964
02/07/21 16:00,-0.00023384
02/07/21 8:00,1.00E-05
02/07/21 0:00,8.36E-05
01/07/21 16:00,0.0001
01/07/21 8:00,-0.00023728
01/07/21 0:00,0.0001
30/06/21 16:00,0.0001
30/06/21 8:00,0.0001
30/06/21 0:00,0.0001
29/06/21 16:00,0.0001
29/06/21 8:00,0.0001
